Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKx - Closing force,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality
104.034004,81.57615,6.850679,3.680665,74.68277,878.8952,928.8815,124.13454,105.55738,144.38007,923.6765,8.821546,18.714172,1
105.34262,82.11915,10.629559,3.1232672,74.75501,886.24286,920.7933,134.8949,104.14703,144.46338,929.95917,9.174672,18.837423,1
104.1197,81.32047,7.6501937,2.9679198,74.69464,888.867,901.7081,128.12987,103.98446,144.83061,927.43634,8.933386,18.481874,1
104.81343,88.02226,6.993656,3.6335485,74.69443,881.47546,993.6887,134.39015,103.094284,146.03256,928.2083,8.7943,18.813707,1
105.183975,88.79268,7.153717,2.4931226,74.975296,877.5694,981.1711,124.59337,101.80361,147.12123,924.18884,8.445437,18.87024,2
105.40925,83.01868,6.8310323,2.9662282,75.01755,918.96954,915.5733,122.27524,105.1594,146.4342,940.8745,8.813414,18.855505,2
105.18012,87.898544,6.890174,3.471008,74.71301,875.85236,965.83856,141.91983,104.28444,145.78629,924.079,9.092327,18.67621,1
104.468636,86.36579,6.966223,4.126733,74.77805,903.2449,974.4477,132.39526,105.56819,146.4421,928.91785,8.866093,18.71436,1
105.345535,88.78408,6.8967915,3.1923735,74.93192,919.4065,902.82104,117.796776,102.592514,144.99481,923.25275,9.112488,18.851452,2
104.99343,81.30689,7.260722,2.5736191,74.79843,885.4778,902.4875,116.03586,103.77495,144.83841,930.002,9.178589,18.728266,1
106.11786,81.291626,6.888789,2.8668418,74.89206,901.066,910.8251,119.84664,104.29981,145.55504,927.7242,8.896965,18.787222,2
105.20282,89.421616,7.044579,2.7784066,74.83738,914.7368,896.4467,117.04534,102.583565,145.33688,925.63,8.90792,18.485657,1
107.75548,89.03254,6.925821,2.1063066,75.19273,885.31555,922.9947,114.1305,105.21223,146.79955,927.4126,8.393456,18.818474,2
103.97649,81.61033,6.906154,3.4655712,74.749626,912.31226,922.1004,113.96059,106.4032,144.34778,923.3844,8.863814,18.627918,1
104.30089,82.66651,6.8321447,3.1491425,74.873314,880.8828,911.0033,125.26773,105.843666,146.06863,922.17206,7.99497,18.8513,2
106.26756,82.62344,6.905153,3.9606702,74.76604,887.7938,940.63385,120.6469,105.24042,146.192,929.3856,8.93053,18.752283,1
104.05926,82.9953,6.9195457,4.2396436,74.723335,918.43024,946.11194,118.44564,106.31145,146.15526,925.88306,8.785426,18.709545,1
104.17125,81.997116,6.8496647,3.0824742,74.82993,878.2959,923.3216,126.030136,106.166794,145.69273,922.8185,8.502555,18.826605,2
104.4584,81.17045,9.45792,3.5023255,74.84568,889.9136,915.76794,120.74299,101.72733,145.66943,941.34827,8.72896,18.978634,2
104.17033,81.546165,6.935178,3.3159854,74.74513,919.3519,909.28357,114.24328,103.03412,144.13435,930.95605,8.671453,18.718596,2
106.37871,81.270164,7.014057,3.6324003,74.809685,893.59705,940.60205,118.09914,105.227325,146.31108,928.11304,9.036792,18.775799,1
104.2222,82.523285,6.9767847,2.9280548,74.73384,879.8244,920.1712,127.258705,105.444466,144.43382,932.8907,8.524397,18.86035,2
104.078735,81.11746,6.7656903,3.2433505,74.81812,883.2633,904.59576,114.68792,106.903625,144.79213,922.0913,8.831311,18.796007,2
106.77167,80.69419,7.0418477,2.631375,74.813385,916.3372,909.0031,119.122314,103.41123,144.81102,927.8716,9.141296,18.729753,1
104.81606,81.86943,6.9582853,3.554094,74.75099,919.17145,937.7757,109.79577,104.73922,145.64511,925.2136,9.039561,18.588737,1
104.08298,82.62572,6.80348,3.1745448,74.74803,876.22015,947.49475,123.438736,105.67204,144.5403,922.9767,8.894173,18.523293,1
104.01523,82.861565,6.9617467,3.0327888,74.736824,877.29346,947.4007,119.455696,105.51386,145.16672,922.798,8.759109,18.716454,2
104.2455,85.23506,9.450192,3.638208,74.69405,916.33356,909.4714,132.02583,101.49059,143.84424,929.0407,8.520486,18.77423,1
107.07047,82.58878,7.0176034,2.9335856,74.81941,919.1368,910.7391,131.29803,100.82873,143.31091,931.4348,9.144395,18.872847,1
104.509285,84.06833,7.01593,3.4857857,74.969696,919.40906,908.74054,119.803955,103.953705,144.7794,925.98193,9.030833,18.855255,2
104.42333,84.429405,6.9134026,2.9353948,75.18977,874.861,910.06305,114.37173,105.75524,146.57004,921.6286,8.532992,18.553333,2
104.113846,80.11049,6.7900333,3.7898405,74.69124,882.326,899.35187,128.20195,102.18342,146.15836,932.9723,8.520931,18.951807,1
104.795586,87.77917,6.718127,2.6847267,74.823105,912.06415,901.5211,111.23261,103.91517,144.56621,933.1249,8.663808,18.646687,1
104.08602,80.70078,6.960787,3.8278406,74.753784,899.013,910.4233,119.65099,106.73359,145.1041,928.64154,8.565354,18.753536,2
105.211754,85.4551,7.21446,2.5177987,74.9358,877.4119,974.1774,123.366806,102.205154,146.57655,928.2683,8.918045,18.832966,2
104.14614,82.37182,6.8024387,2.936108,74.76339,919.10065,903.4009,114.47548,103.44473,144.02835,923.7206,8.759489,18.566067,1
104.565544,82.67412,7.1075473,3.3313348,75.09257,919.4008,918.8741,123.99733,104.72819,146.4918,922.2012,9.046152,18.837173,2
104.48638,80.23042,9.71457,3.0187402,74.73237,884.5678,906.656,137.1949,104.28004,144.58865,928.51746,9.190156,18.951448,1
105.45608,87.59493,6.8549232,2.8176506,74.928535,909.8959,905.42664,117.438995,104.83331,146.19406,925.7262,8.442072,18.66386,2
105.54176,81.97868,6.8770304,2.490171,74.892685,916.12,916.00476,117.27643,105.69518,146.22218,918.7681,8.918594,18.716007,2
103.82603,81.568924,7.0107865,3.522797,74.848274,909.715,907.52783,121.64673,103.45475,145.56874,926.4877,8.287685,18.96758,2
107.30755,81.8112,6.957844,2.2298203,74.869995,898.41956,900.0374,127.304,102.569725,144.28584,927.92444,8.974349,18.638998,1
104.862724,81.190315,6.9308257,2.8970768,74.76178,914.79645,905.45734,117.90162,103.490585,144.72878,929.3766,8.89142,18.858225,1
104.29178,81.04255,8.61151,2.5698779,74.71893,882.00055,901.65076,123.38817,103.87833,144.90286,926.98816,9.187849,18.66884,1
104.20999,81.45145,6.8813195,3.107498,74.678635,876.2815,897.55444,133.0775,104.06196,144.29445,925.18274,9.0275545,18.704044,1
105.14996,88.674736,7.105631,3.101243,74.65576,875.403,993.81287,133.84543,103.269516,145.75389,927.1819,8.839192,18.88035,2
104.010796,80.96508,6.836577,3.5920215,74.75892,883.95905,906.5185,123.23549,106.493034,145.20174,920.74756,8.484849,18.944471,2
105.61249,90.348076,6.7600613,2.6976159,75.29835,877.9119,908.6997,112.14714,104.493256,146.91043,920.84644,8.537017,18.612,2
104.89154,80.97692,6.9103107,3.4667203,74.82179,910.0396,907.33435,114.9779,107.1046,145.08897,922.4874,9.055315,18.859194,2
105.522224,88.97141,10.442183,2.8790698,74.83676,901.1272,904.6916,122.116714,103.043594,145.32816,927.62604,8.8029785,18.747017,1
104.010796,80.43863,6.99314,4.0010977,74.73487,909.1565,902.6339,120.292885,104.80651,146.2718,927.8971,8.58459,18.954735,1
107.087494,91.370285,6.9843855,1.866739,75.19611,883.11444,967.7339,114.55314,104.60724,147.2967,922.6666,7.0379925,18.841728,2
107.73659,91.3031,6.9393187,2.1379764,75.163086,884.1644,923.57855,110.27484,105.59921,146.9975,928.01855,7.7211504,18.816551,2
107.571815,89.81343,6.995037,2.6017897,74.93885,888.7485,905.2018,122.379875,103.57344,145.03787,927.95166,8.898489,18.81668,1
104.27777,81.76545,6.9154797,2.875563,74.705,877.02045,906.4435,128.53171,104.65744,144.19456,923.9614,8.965035,18.630322,1
104.42013,81.314445,6.848477,3.933298,74.96393,918.35455,908.0967,117.3049,104.80603,146.80379,924.3685,8.689052,18.908596,2
104.09378,81.701294,7.0115657,3.626769,74.702805,913.2009,947.712,113.605576,105.0315,144.85509,925.42834,8.453933,18.70905,2
105.71776,88.522026,7.195593,3.0187628,74.78249,919.4098,908.9355,129.2717,99.181244,144.25693,920.84674,8.943207,18.771025,1
103.96463,82.18515,6.819612,3.718733,74.717674,919.0837,925.8014,112.1588,105.29609,144.58394,925.01855,8.675297,18.580362,1
103.77869,81.64864,6.900682,3.4714718,74.710785,917.6977,923.20953,113.09257,104.111664,144.93413,926.41235,8.6664505,18.513622,1
104.573524,84.745865,6.7889833,3.1102476,74.77557,877.2516,907.55383,122.18432,103.90475,145.07864,942.2722,8.4738865,18.921473,2
104.14756,80.81709,6.7270684,3.6084077,74.62315,878.94904,897.75714,131.60988,102.62601,145.6882,927.58276,8.874004,18.847576,1
107.67041,91.82013,6.7639303,2.789305,75.657135,886.4059,918.7434,117.9671,103.413994,147.23,922.8435,8.312527,18.82944,2
104.30182,82.00665,6.815629,3.8506482,74.66171,878.6594,895.8645,137.69846,104.28937,145.54114,925.2845,8.860689,18.665482,1
106.78,81.30726,6.9905896,3.8325117,74.73559,899.3347,914.46277,120.27118,103.80269,146.14348,934.67737,9.163573,18.840956,1
103.952324,81.600914,6.899299,3.7278361,74.74556,882.47296,910.7499,129.59868,105.29832,145.31313,925.59045,8.369313,18.965317,2
104.04501,81.08576,6.8915067,3.1757817,74.81063,892.37396,905.1872,127.69216,104.65513,145.30295,930.19604,8.611387,18.967936,2
104.24712,84.35654,7.162158,3.642473,74.686264,917.16907,984.737,119.28197,103.83742,145.53731,925.40173,8.546768,18.66887,1
104.14554,80.82253,7.4497547,3.0901482,74.843094,917.77936,910.27423,120.72932,104.811356,145.11368,925.7417,8.731915,18.65149,2
105.03317,87.96467,6.77677,3.107055,74.80892,876.28503,907.7428,116.9689,106.02666,144.34541,937.1284,9.007286,18.884727,2
104.26986,82.132935,7.060511,3.2634902,74.76196,874.6428,964.54803,120.704544,102.65197,145.54662,924.6664,8.695531,18.61006,2
104.027306,82.10184,7.0174937,3.4430358,74.7273,917.87384,947.3573,113.94824,103.93864,144.98674,926.3428,8.778318,18.497768,1
104.296745,84.177734,6.8803725,3.0171192,74.75423,876.4669,959.7777,123.792465,104.72767,144.99466,926.0268,8.715892,18.71387,2
104.080925,82.49513,6.9600515,2.9590974,74.823,884.099,915.644,122.94519,106.22126,144.91331,923.26965,8.859495,18.807318,2
104.14844,81.614944,7.046308,3.5345495,74.69029,905.90643,940.136,116.58586,105.77343,143.71086,926.4864,8.635458,18.563557,2
105.97429,82.71527,6.881171,3.4243097,74.83325,882.0838,936.6387,118.33863,105.68886,145.83614,925.9942,8.658501,18.73595,1
104.41025,84.9754,6.8113303,3.200949,74.815636,877.0418,905.39484,124.38667,106.115746,144.90413,926.9947,8.887255,18.902092,2
104.5082,83.534744,8.431109,3.1016934,74.78766,892.30347,900.3816,118.774445,102.68545,145.20024,929.23846,8.736635,18.593596,1
103.92281,81.61205,6.862518,3.8774729,74.68205,897.6658,929.93463,119.48341,106.58116,144.4285,926.9789,8.825413,18.78968,1
104.76223,83.341484,7.317814,2.7243488,74.764595,915.1055,936.82996,117.76838,101.902504,145.00978,923.7363,8.610448,18.447342,1
105.97747,82.52832,6.88784,2.7758965,74.983925,919.2422,909.541,117.21594,105.790115,146.40498,921.07886,9.263907,18.861605,2
104.36602,81.94148,6.99059,3.0763772,75.04526,918.45795,909.635,121.57948,105.38986,146.59756,921.70953,8.841432,18.798223,2
103.98531,81.369484,6.9730754,3.152212,74.81681,885.5003,904.6331,125.34573,105.421555,145.4421,924.73114,8.639271,18.947002,2
103.90087,82.09791,7.038084,3.3960001,74.791405,918.8528,928.70764,113.24674,105.331245,144.08037,924.05237,8.651355,18.726906,2
105.04924,89.19402,7.6023617,2.8710034,74.815575,885.7169,899.72516,112.70805,102.62568,144.65611,928.658,8.950676,18.632046,1
106.87297,84.98859,6.8639617,2.8554978,74.91196,882.9924,913.2237,116.32323,104.594086,145.5164,927.84467,9.051092,18.8361,2
104.271675,83.757,7.050928,3.227372,74.74489,919.3572,959.8343,111.15936,102.80172,145.56241,924.71497,8.882268,18.618835,1
104.46532,81.97539,6.931006,3.1022482,74.63884,878.4102,944.19086,122.3125,104.39302,144.07417,944.7223,8.529077,18.676706,2
104.23642,83.78436,6.8974857,2.8626235,74.86061,877.0298,941.917,122.30931,105.81104,146.28519,921.06464,8.543695,18.727291,2
107.87345,89.33756,7.0976057,2.9954855,74.91833,911.30023,908.3874,138.65901,102.01953,142.27274,929.289,9.15505,18.901367,1
105.76563,90.450035,7.011424,2.1914246,75.05678,876.8817,969.15576,117.15634,104.14219,147.21404,924.29626,7.402309,18.777323,2
104.545845,84.36387,6.972289,3.1911716,74.64926,874.7419,936.8219,136.1025,103.73714,144.65846,926.5274,9.084323,18.693863,1
107.70285,91.35945,6.818401,2.8657603,75.05395,919.3717,902.7203,125.81818,101.40532,145.61806,925.53424,9.20979,18.895226,2
107.44573,91.213974,7.084697,3.323191,75.043655,919.38086,903.08704,133.56764,100.99657,144.51227,924.91724,9.0726385,18.816362,2
104.3313,83.29206,6.9132705,3.0823398,74.860016,918.5462,904.2179,114.687996,105.71076,145.7617,923.2538,8.834111,18.744774,2
106.6974,87.621864,6.9065666,2.798182,75.10937,919.3613,904.17804,118.53514,102.50711,146.41512,922.4675,8.972965,18.803415,2
104.36584,81.50289,7.005109,3.086676,74.60189,918.0727,916.61334,113.67859,103.576004,142.37392,943.7225,8.392664,18.697767,1
106.218414,82.29282,6.9697375,2.6991594,74.86169,917.5817,910.4763,121.87688,103.977036,144.8872,923.5399,9.063744,18.75121,2
104.96189,84.83938,6.8741,2.8654952,75.28582,915.9085,914.71326,118.279205,103.84009,146.47415,944.8573,8.7864895,18.936882,2
105.65923,89.58015,7.169289,2.5213883,74.74066,877.4562,997.21027,134.96114,101.001884,146.87169,927.14484,8.667771,18.904085,2
103.87299,80.120575,7.0392246,3.9021034,74.745445,918.2975,931.39716,113.57909,104.95212,144.71516,924.31506,8.470435,18.515562,2
107.21037,91.585075,10.982183,3.2198577,75.099014,893.4216,921.7416,112.73545,104.52057,146.08655,931.09186,8.465301,18.893045,1
104.01416,81.27472,7.085298,3.4787488,74.72426,919.1105,953.6143,112.29537,103.61515,145.28778,924.4076,8.57213,18.696539,2
103.957436,79.9693,6.8920507,4.099407,74.65713,878.2907,904.2368,119.46058,105.42243,145.47314,929.7025,8.675112,18.821836,1
104.422325,85.33662,7.1002636,3.8512208,74.75709,876.75415,981.5365,127.59323,104.09175,145.63371,924.23016,8.685489,18.64799,1
104.41478,82.1581,6.932558,3.2421737,74.69502,879.7483,903.5029,140.16374,103.37278,144.61816,923.8762,8.997069,18.911001,1
105.6421,83.699036,6.8311863,3.179594,74.85877,878.48694,905.4924,117.62812,104.95512,145.36276,927.19025,8.450968,18.83997,2
104.10571,82.32111,6.934165,3.5095742,74.66076,877.31726,941.54486,123.93446,106.59382,143.55453,927.95654,8.89046,18.736767,1
104.7966,82.87834,7.0178313,3.972106,74.771774,919.04425,947.94775,118.59306,104.845795,146.26053,928.2354,8.969839,18.645452,1
104.37693,81.30272,6.7355485,3.707766,74.65353,876.0739,894.80835,137.53775,103.35478,145.27939,925.0725,9.064207,18.718363,1
106.2408,80.32073,6.7949367,3.8496592,74.785034,880.0587,899.349,120.99411,103.31974,146.16435,928.2612,8.682353,18.861305,1
106.0813,82.48153,6.9268365,2.6220667,74.83704,878.60693,906.15845,115.854034,106.25748,144.6523,924.99976,8.9914055,18.660778,1
104.19767,83.22984,6.89864,3.842897,74.73814,897.263,936.8732,129.03949,106.19846,145.11127,923.69495,8.945275,18.563843,1
103.930336,80.59473,6.872765,4.1807575,74.75283,885.25964,903.95844,124.074104,104.33121,146.7825,927.9985,8.070586,18.969986,2
106.78152,91.17347,6.8208632,2.4044552,75.33385,881.4706,932.3165,113.545166,104.8271,147.17497,922.98083,8.150668,18.816488,2
104.11257,81.55778,6.9385915,3.049604,74.77566,882.9972,903.28217,126.97638,105.4326,144.53285,921.9994,8.948602,18.947872,1
103.996765,81.06431,6.8529572,3.1064522,74.85506,887.53015,905.76117,128.65146,102.246284,146.25903,920.94604,8.529877,18.969774,2
104.2496,82.46239,6.8694763,3.3837445,74.70973,908.70746,914.74365,114.59391,105.75305,143.79483,942.8677,8.192388,18.805597,2
104.95623,87.29177,8.554777,2.798751,74.84091,910.02795,899.44946,109.60768,104.010124,144.93834,929.29626,8.966347,18.757774,1
104.12851,81.65481,7.012759,3.511037,74.85507,909.7847,959.6448,117.30992,103.10345,146.2867,922.4391,8.586672,18.452929,2
104.35445,82.29773,6.861924,3.074623,74.666504,877.172,915.1591,133.78275,103.75934,143.95178,928.42584,8.709798,18.85131,2
104.297104,84.5196,6.928198,3.047986,74.80775,917.73145,901.61224,112.41096,103.120544,145.00887,924.0847,8.655463,18.597115,1
104.28337,83.0316,6.918239,2.9046395,74.99825,902.5224,912.3739,120.80016,106.19393,146.40483,918.7528,8.520005,18.794508,2
104.2189,81.96956,6.8949614,4.103547,74.62591,879.56976,897.9571,132.992,104.51454,145.46773,931.9857,8.888041,18.752571,1
104.01505,83.02276,6.852349,4.120868,74.74426,909.65295,952.5199,121.59144,106.433815,145.54147,922.81604,8.729185,18.555721,1
104.71018,86.84683,6.763673,2.6899297,74.88053,875.26447,942.296,120.01151,106.10851,146.21233,922.44336,8.468289,18.695517,2
104.183815,84.244644,7.061039,4.2115135,74.77393,917.85486,965.7285,121.65777,106.17846,146.53671,925.59863,8.807307,18.65557,1
106.98324,82.01956,6.961027,2.8493276,74.904106,879.0121,909.4657,114.3816,105.92716,145.8759,926.2948,8.745352,18.74955,1
104.506294,82.6428,6.9761167,3.6640186,75.36627,919.36163,918.6162,124.958084,104.95268,147.0008,919.1958,8.857019,18.770653,2
105.34637,89.87702,7.2536116,3.9920208,74.814026,910.3949,994.1421,141.73463,105.16495,146.73131,927.566,8.736823,18.833643,1
104.16237,81.06261,7.725028,3.0388308,74.62502,881.32996,902.65247,126.7819,102.5087,144.38043,933.412,9.132783,18.879623,1
105.02184,84.80239,7.0352564,4.0987453,74.8246,881.73285,978.2066,121.99429,105.37899,146.9441,926.06323,8.614715,18.834116,2
104.06368,81.814644,7.0516796,3.4561346,74.84181,919.40924,909.7705,111.9371,103.28382,145.2482,923.73926,8.900164,18.754375,2
104.11592,83.38891,6.9077954,3.3202503,74.71113,881.70746,941.26917,128.144,104.21001,145.31833,925.30023,8.900139,18.4865,1
107.06675,91.2379,7.984719,3.4705505,74.93028,919.40625,900.973,131.55887,100.59978,143.13533,926.94336,8.9333105,18.916903,2
104.1756,82.93346,6.969573,3.2489085,74.74801,874.51733,954.7717,120.269585,105.05498,144.66434,925.1343,8.652432,18.602013,2
104.07444,81.16494,6.898791,2.958555,74.64872,877.6188,896.9294,129.68752,104.69785,143.62932,929.8387,8.963717,18.8708,1
105.013054,90.04309,8.146288,3.094602,74.84062,919.40265,900.8113,120.10144,101.16734,145.06209,924.5715,8.724504,18.725885,1
104.1675,81.67262,6.8229475,4.3315735,74.59663,880.00256,895.13916,132.50375,102.996826,146.39781,931.1123,8.66765,18.926859,1
104.218414,80.714714,8.840671,2.882546,74.66745,885.1608,907.07983,121.46164,103.20388,144.05731,938.7014,9.162265,18.906172,1
103.92982,82.3417,6.9507914,3.6726234,74.73282,919.18207,933.12555,112.557396,105.12923,144.61392,923.8633,8.86081,18.640728,1
104.493935,80.86635,10.089138,2.688106,74.69042,893.33405,910.4376,119.501236,102.98089,145.16846,932.42377,8.929291,18.775545,1
104.42306,82.72888,6.8637733,3.2834857,74.6911,876.2667,911.4677,136.3971,103.96146,144.55467,924.30505,8.955485,18.638592,1
104.03753,82.44667,7.0410123,3.21642,74.84249,919.3992,910.8155,109.97245,102.76564,144.76672,923.39197,8.797453,18.635597,1
104.34681,80.7361,7.3130774,3.0768468,74.6543,877.45825,900.0675,135.84036,104.231766,144.33969,925.9391,9.100268,18.658554,1
104.93048,82.55053,7.015297,3.4233892,75.08505,919.2976,915.2705,125.96344,104.80217,146.76282,921.37415,9.2063055,18.919775,2
106.91643,87.84724,6.982425,2.4395185,75.03238,890.2796,907.86096,113.40303,105.11657,146.2763,926.1295,8.657728,18.757212,2
103.98509,81.11959,6.7480483,3.740607,74.75346,904.9887,914.66394,113.99099,106.74648,145.16493,924.77515,9.105645,18.810204,1
104.588745,83.57231,7.091109,3.1868815,74.63276,918.10425,979.4794,115.195114,102.02869,145.09676,925.8935,8.490959,18.676353,1
104.03845,80.890396,6.9429407,3.365501,74.72507,884.5992,899.6429,130.38739,102.388855,145.28801,925.24097,8.336716,18.974262,2
105.86219,82.327484,7.0141525,2.7475889,75.11151,919.36053,912.75446,123.65131,103.95711,146.56667,916.9,9.3077965,18.83435,2
